file	beg	end	text	speaker
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	90.959	91.599	He found	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	92.959	96	the 15 lines long looked clustered and smeared in their small	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	96.15	96.889	xeroxed typewriter.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	97.809	101.86	She signed an opinion as though she were a ship. Hm Bennett,	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	102.529	110.739	she had a peculiar vocabulary and sense of poetic narrative. And as she read, I thought I could hear each word weave and twist into the lines. And stanzas,	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	111.099	111.75	quote	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	112.489	114.61	scotched beaks spread in seven.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	116.01	118.889	Their hands turned nearly brittle and to bone	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	120.91	124.25	whom Odin's Rovens are the very first that struck me.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	124.569	126.809	The hard sounds of the brittle beaks and	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	127.62	130.699	mixed with the mythological illusion sent my mind into a	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	130.869	131.289	wh	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	131.869	133.309	when later I looked up	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	133.47	134.35	Odin Ka	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	134.66	138.33	Ravens of in my Edith Hamilton, I found this	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	138.88	143.839	the most God Odin. Unlike Zeus is a strange and a solemn figure, always aloof	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	144.289	149.52	on his shoulders, perch two Ravens each day they fly through the world to bring back.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	151.539	154.47	One Roven is named thought and the other memory,	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	155.679	163.589	the implications of such discoveries made a little wedge in my psyche, a tiny aperture through which uncharted thoughts had a new point of entry	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	163.979	174.009	on this recent threshold. Thought and memory met up with a barely distinguishable mass of desire. And from then on, worked together to perceive this new beauty of created forms.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	174.46	181.11	The possibility that poems could be much more than inner feelings began to unfold in my mind. And I saw the poem of the ma	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	182.009	185.88	thought out and constructed no less than the pattern of the intricate tapestry	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	186.22	186.49	as	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	187.19	187.44	my	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	187.779	187.83	voice,	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	188.059	189.05	that smell flake.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	189.82	190.309	I would	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	191.08	196.419	disbelief to look down and see out of one frozen drop, the most perfect crystalline form.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	197.24	201.059	So my new understanding gave me the clarity. I needed to write a poem	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	201.32	208.83	as Robert Duncan wrote so beautifully that it is not mine but is a ma place that is mine. It is so near to the heart.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	211.979	212.039	See,	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	212.259	213.399	I skipped it to the front	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	215.339	215.759	and	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	216.5	220.35	you can tell I'm from California that like I just had my first note like very recently in my life.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	222.679	224.649	This is from the second chapter. It's called	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	225.039	225.41	Echo O	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	226.029	226.91	which is the Secret	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	227.58	228.399	Intelligence.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	230.779	233.27	And this, I'm jumping back into um my past,	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	234.289	241.589	I discovered the duplicitous nature of language quite late in my life in my family. Correct. English was practically an ethical ideal.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	242.27	249.05	My mother and older brother Robert had a fixed idea about words which were either right or wrong, correctly used or unforgivably misused.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	249.27	256.049	Using this strict principle. They created elaborate vocabulary contest to try and catch each other in the middle of an unintentional malapropism.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	256.399	261.69	They sought out obscure words and used cleverly planned conversation topics to showcase these words,	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	262.369	265.549	my mother would trap my brother and then we would return the favor.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	265.75	271.959	As I watched from the sidelines, the two of them turned a large vocabulary into a finely ruined tool of intimidation.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	272.41	278.17	This vocabulary weapon was compounded when my brother Robert obtained a two volume said of the Coned	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	278.57	281.739	Oxford English dictionary through a mail order book club offer.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	282.7	287.63	It came in a blue cardboard casing with a magnifying glass and a long thin drawer at the top.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	287.95	295.399	He would sit at our dining room table underneath a wrought iron Mexican chandelier and scan slowly, slowly down its pages chuckling to himself.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	298.489	300.14	I didn't get my attention by saying	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	300.739	301.25	again,	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	301.72	304.97	a response to which would inevitably unleash a question such as	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	305.309	307.32	are you a nymphomaniac.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	307.92	315.429	It was a continuation of a relationship based on his knowledge and my lack of it that had begun on the day I was born five years younger than me.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	315.869	320.059	I was about nine when I finally caught on to the perils of this information, imbalance.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	320.47	325.16	Robin had decided to tell me that an orgy was a party where little girls play Jacks.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	325.399	331.01	I, I got into big trouble when I asked my mother if my friends and I could have an orgy on the kitchen floor	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	332.5	335.649	growing up thinking language was full of booby traps	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	336.079	344.209	except for the express purpose of revealing my ignorance. I could dress that could at any minute fall away. One would think it unlikely I would eventually become a poet.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	344.679	358.1	I suppose I must have become addicted to the unique humiliation and constant insecurity. Actually going to love the unstable ground of lingual trap doors. Or at least I found a method of navigating through them sufficiently fascinating to outweigh the peril	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	359.399	364.88	in junior high school. My friend Katie and I co-founded a good word club of which we were the only members.	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	365.19	369.279	We never clearly defined what quality made a word good. Beyond our simple	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	369.47	369.519	Giton	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	369.75	370.63	preference for	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	371.049	376.179	how the word sounded was however, a huge factor in the words did for acceptance into our pantheon,	spk_0
s3://coghealth/poetry3/Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96.wav	377.119	378.619	privileges of favored status.	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	0.949	0.959	A	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	1.37	1.769	new	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	1.779	9.909	initiative is being implemented, new product ideas are needed. The management is feeling well, let's have a meeting about, let's have a meeting about, let's have	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	9.92	13.81	a meeting about scoot the fuck along. Are you nuts?	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	14.069	21.67	Let's have a meeting about leather upholstery on the seat and throw on a wacky yellow metallic pearl lizard skin paint	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	21.68	25.42	job. You paranoid, dullards need to chill the fuck	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	25.43	26.489	out.	spk_2
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	28.45	29.829	Can't have a meeting	spk_2
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	30.569	30.6	and	spk_2
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	33.18	36.2	let's have a meeting about the upcoming meeting.	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	37.04	38.869	Let's have a meeting about it.	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	39.79	40.63	I'm open to you.	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	41.43	41.599	Really?	spk_2
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	61.79	61.97	Mm.	spk_2
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	88.86	88.889	And	spk_2
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	90.959	92.809	I wish you would spell check once	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	94.65	94.739	that's	spk_2
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	98.05	99.589	please remove me from this.	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	103.9	105.79	I don't freaking think so.	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	110.599	111.75	Thunder and lightning	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	113.29	114.709	enter three witches	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	116.339	117.319	first, which	spk_2
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	118.589	119.33	shall we three	spk_2
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	119.339	122.68	meet together in thunder, lightning or rain.	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	125.449	133.66	Those people who ask questions like that are the same people who respond mistakenly to corporate global emails. Which why	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	133.669	135.19	am I getting this email?	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	136.13	137.02	Take me off this	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	137.029	137.669	list	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	137.979	140.07	which then goes out globally and triggers	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	140.08	140.33	all the	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	140.339	140.589	other	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	140.6	145.029	dumb asses to do the same. Then pretty soon the whole corporation is flooded	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	147.49	147.589	up.	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	148.52	149.699	I'll bite you.	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	152.72	159.94	How I became a member of your list. Would you please remove me from this list as it is extremely annoying.	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	162.85	168.35	On this list. My computer has too much internet on it.	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	172.38	172.389	Oh,	spk_2
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	174.22	178.75	but I simply do not have the time for the interest.	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	206.919	206.94	No,	spk_2
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	211.179	211.6	many.	spk_2
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	217.5	219.929	Some of my best friends are spam bots.	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	222.199	222.55	Yeah.	spk_2
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	223.889	227.479	Always says I'm not a racist. One of my best friends is a spam bot.	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	229.809	231.99	I think it might be. I think it might be me.	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	234.889	236.759	I still say the lawn furniture	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	236.949	240.399	but I did was the healthiest interaction	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	241.16	241.85	to date.	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	242.32	248.02	If you don't mind having unicorns populating on your chest. I hope this helps	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	250.33	254.57	trust me because this will work because we love people	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	254.82	256.179	in high school.	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	257.109	261.059	Some of my best friends seem to get drunk on being protected from swear.	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	262.39	263.16	My parents are	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	263.17	263.359	so	spk_2
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	263.369	263.959	indie.	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	265.32	265.359	This	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	267.149	271.45	a real highlight was meeting and making friends with a family of spam bots.	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	272.299	273.529	Well, we had fun	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	275.19	280.489	if I had to pick an Oz character that best represents my writing career. I think	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	281.549	282.23	I need a F	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	304.709	307.41	Franklin's Irish Spring Crotch.	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	312.1	313.51	Ben Franklin invented	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	313.829	314.66	puking, puking.	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	315.25	318.04	Ben Franklin invented puking leprechauns to	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	318.049	320.119	wash his privates in France.	spk_2
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	321.97	324.079	And also the regular fucking	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	324.23	326.23	porno leprechauns with quash	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	326.67	326.85	your	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	327.059	327.45	core	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	328.309	333.6	and probably also the scabby crime that Sharon likes to mention because she read it in	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	334.239	335.82	for modern slave	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	336.019	336.829	leprechauns	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	338.619	342.6	these days. She's starting to remind me of Ben Franklin.	spk_1
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	343.369	344.549	It's Ben Franklin	spk_2
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	346.339	347	rabbits	spk_2
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	347.01	351.54	fucking like spam bots on green clover under a yellow moon raining.	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	353.67	354.79	He also invented Ghi	spk_0
s3://coghealth/poetry3/Nichols-Mel_Complete-Reading_Segue-Zinc-Bar_10-31-15.wav	355.109	355.529	cars.	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	0.18	1.47	And her incredible need,	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	2.599	4.769	which is ours, which is ourselves.	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	5.13	6.639	This is our jubilation,	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	7.099	11.42	exalted and as old as that truthfulness which illuminous speaks	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	14.17	17.459	like the wind in the trees and the bells of the procession,	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	18.37	20.379	how like the areas of the earth,	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	20.719	24.379	Children in the grass in the wind and the voices of men and women.	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	24.78	26.69	If you carry about the sun forever	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	27.34	31.85	among the beautiful particulars of the breezes, the papers blowing about the cycle,	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	33.069	41.08	a female will to hide the most evident God under a cover, surely infinite thing, surely infinite. This is the most evident thing in the world.	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	41.83	43.319	Is it the courage of women	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	43.88	49.279	to assume every burden of blindness themselves, intruder carrying life. The young women	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	49.72	54.439	carrying life unaided in their arms in the streets, weakened by too much need,	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	54.83	58.22	but too little and life seeming to depend on women	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	58.43	59.79	burdened and desperate	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	60.229	61.009	as they are	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	62.419	63.259	or defying	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	64.01	65.569	man beyond rescue	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	65.959	68.61	of the impoverished south whole city	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	69.239	72.239	before we can face again. The forests	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	72.51	73.36	and prairies	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	75.01	77.809	though the world is the obvious, the seen	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	78.209	79.529	and unforeseeable	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	79.94	81.19	that which one cannot	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	81.47	84.79	not see which the first guys saw	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	85.199	86.389	for us.	spk_0
s3://coghealth/poetry3/Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67.wav	86.58	89.11	Also, each man or woman	spk_0
